date,T2M,T2M_MAX,T2M_MIN,RH2M,WS2M
2021-12-20,0.9236749375022333,0.9226673993384722,0.9270012620103926,0.5120917995243761,0.983881136354362
2021-12-21,0.923726498898676,0.9227957600042935,0.9269906877734467,0.5119312854044484,0.9838998347941641
2021-12-22,0.9237780602951191,0.9229241206701149,0.9269801135365009,0.511770771284521,0.9839185332339659
2021-12-23,0.9238296216915618,0.9230524813359362,0.9269695392995551,0.5116102571645937,0.983937231673768
2021-12-24,0.9238811830880045,0.923180842001758,0.9269589650626092,0.5114497430446665,0.98395593011357
2021-12-25,0.9239327444844472,0.9233092026675793,0.9269483908256634,0.5112892289247388,0.9839746285533719
2021-12-26,0.9239843058808899,0.9234375633334011,0.9269378165887173,0.5111287148048114,0.9839933269931739
2021-12-27,0.924035867277333,0.9235659239992224,0.9269272423517715,0.5109682006848841,0.9840120254329758
2021-12-28,0.9240874286737757,0.9236942846650442,0.9269166681148256,0.5108076865649565,0.9840307238727778
2021-12-29,0.9241389900702188,0.9238226453308651,0.9269060938778798,0.5106471724450292,0.9840494223125797
2021-12-30,0.9241905514666615,0.9239510059966869,0.926895519640934,0.5104866583251018,0.9840681207523817
2021-12-31,0.9242421128631042,0.9240793666625082,0.9268849454039879,0.5103261442051741,0.9840868191921837
2022-01-01,0.9242936742595469,0.92420772732833,0.9268743711670421,0.5101656300852468,0.9841055176319856
2022-01-02,0.9243857273741001,0.9243966284783203,0.9268951608605317,0.509860294566614,0.9841248205472122
2022-01-03,0.9244777804886537,0.924585529628311,0.9269159505540211,0.5095549590479813,0.9841441234624388
2022-01-04,0.9245698336032064,0.9247744307783012,0.9269367402475107,0.509249623529348,0.9841634263776654
2022-01-05,0.9246618867177601,0.9249633319282915,0.9269575299410003,0.5089442880107151,0.984182729292892
2022-01-06,0.9247539398323132,0.9251522330782818,0.9269783196344897,0.5086389524920825,0.9842020322081186
2022-01-07,0.9248459929468664,0.9253411342282725,0.9269991093279789,0.5083336169734496,0.9842213351233452
2022-01-08,0.9249380460614196,0.9255300353782627,0.9270198990214685,0.5080282814548167,0.9842406380385718
2022-01-09,0.9250300991759728,0.9257189365282534,0.9270406887149581,0.5077229459361838,0.9842599409537984
2022-01-10,0.925122152290526,0.9259078376782437,0.9270614784084475,0.5074176104175507,0.984279243869025
2022-01-11,0.9252142054050796,0.9260967388282344,0.9270822681019372,0.5071122748989179,0.9842985467842515
2022-01-12,0.9253062585196323,0.9262856399782247,0.9271030577954266,0.506806939380285,0.9843178496994782
2022-01-13,0.925398311634186,0.9264745411282154,0.9271238474889162,0.5065016038616521,0.9843371526147048
2022-01-14,0.9254903647487391,0.9266634422782056,0.9271446371824058,0.5061962683430195,0.9843564555299315
2022-01-15,0.9255824178632923,0.9268523434281963,0.9271654268758952,0.5058909328243866,0.984375758445158
2022-01-16,0.9256744709778459,0.9270412445781866,0.9271862165693848,0.5055855973057533,0.9843950613603846
2022-01-17,0.9257665240923987,0.9272301457281769,0.927207006262874,0.5052802617871206,0.9844143642756111
2022-01-18,0.9258585772069523,0.9274190468781671,0.9272277959563634,0.5049749262684877,0.9844336671908378
2022-01-19,0.9259506303215055,0.9276079480281578,0.927248585649853,0.5046695907498548,0.9844529701060644
2022-01-20,0.9260426834360587,0.9277968491781481,0.9272693753433426,0.504364255231222,0.9844722730212909
2022-01-21,0.9261347365506118,0.9279857503281383,0.927290165036832,0.5040589197125889,0.9844915759365176
2022-01-22,0.926226789665165,0.928174651478129,0.9273109547303217,0.503753584193956,0.9845108788517442
2022-01-23,0.9263188427797182,0.9283635526281193,0.927331744423811,0.5034482486753231,0.9845301817669707
2022-01-24,0.9264108958942718,0.92855245377811,0.9273525341173007,0.5031429131566905,0.9845494846821974
2022-01-25,0.9265029490088246,0.9287413549281003,0.9273733238107903,0.5028375776380576,0.9845687875974239
2022-01-26,0.9265950021233782,0.928930256078091,0.9273941135042797,0.5025322421194247,0.9845880905126505
2022-01-27,0.9266870552379314,0.9291191572280812,0.9274149031977689,0.5022269066007916,0.9846073934278772
2022-01-28,0.9267791083524846,0.929308058378072,0.9274356928912585,0.5019215710821587,0.9846266963431037
2022-01-29,0.9268711614670382,0.9294969595280622,0.9274564825847479,0.5016162355635259,0.9846459992583303
2022-01-30,0.9269632145815909,0.9296858606780529,0.9274772722782375,0.501310900044893,0.984665302173557
2022-01-31,0.9270552676961441,0.9298747618280432,0.9274980619717271,0.5010055645262601,0.9846846050887835
2022-02-01,0.9271473208106977,0.9300636629780334,0.9275188516652165,0.5007002290076275,0.9847039080040101
2022-02-02,0.9272393739252509,0.9302525641280237,0.9275396413587061,0.5003948934889941,0.9847232109192368
2022-02-03,0.9273314270398041,0.9304414652780144,0.9275604310521955,0.5000895579703613,0.9847425138344633
2022-02-04,0.9274234801543573,0.9306303664280047,0.9275812207456852,0.4997842224517286,0.9847618167496899
2022-02-05,0.9275155332689105,0.9308192675779949,0.9276020104391748,0.4994788869330957,0.9847811196649165
2022-02-06,0.9276075863834641,0.9310081687279856,0.927622800132664,0.49917355141446285,0.9848004225801431
2022-02-07,0.9276996394980168,0.9311970698779759,0.9276435898261534,0.49886821589582997,0.9848197254953697
